Order_ID,Order_Date,Customer_ID,Customer_Name,Region,City,Category,Product,Quantity,Unit_Price,Discount,Payment_Mode,Customer_Type,Returned,Revenue,Discount_Amount,Final_Sales
ORD304394,2024-09-30,CUST13487,Customer_13487,North,Delhi,Clothing,Sneakers,4,1765.09,0.0,Credit Card,Returning,No,7060.36,0.0,7060.36
ORD304395,2025-01-29,CUST13430,Customer_13430,West,Hyderabad,Clothing,Jeans,7,765.33,0.15,Credit Card,Returning,No,5357.31,803.5965,4553.713500000001
ORD304396,2025-09-09,CUST12035,Customer_12035,East,Vijayawada,Furniture,Office Chair,1,22295.41,0.1,Debit Card,New,No,22295.41,2229.541,20065.869
ORD304397,2024-07-12,CUST13026,Customer_13026,West,Mumbai,Furniture,Study Table,3,1944.19,0.15,UPI,Returning,No,5832.57,874.8855,4957.684499999999
ORD304398,2024-06-13,CUST12554,Customer_12554,West,Vijayawada,Furniture,Bookshelf,2,10088.74,0.1,UPI,New,Yes,20177.48,2017.748,18159.732
ORD304399,2025-01-28,CUST12853,Customer_12853,West,Delhi,Sports,Cricket Bat,3,8484.4,0.15,Cash,Returning,Yes,25453.199999999997,3817.9799999999996,21635.219999999998
ORD304400,2024-10-22,CUST12366,Customer_12366,North,Hyderabad,Electronics,Power Bank,6,17461.96,0.1,Credit Card,Returning,No,104771.76,10477.176,94294.584
ORD304401,2024-11-23,CUST13234,Customer_13234,North,Chennai,Clothing,Jacket,6,2661.43,0.1,UPI,New,No,15968.579999999998,1596.858,14371.721999999998
ORD304402,2025-03-05,CUST13469,Customer_13469,West,Mumbai,Clothing,T-Shirt,2,520.99,0.0,Credit Card,New,No,1041.98,0.0,1041.98
ORD304403,2025-04-12,CUST13458,Customer_13458,South,Delhi,Furniture,Coffee Table,1,22022.42,0.2,Debit Card,New,No,22022.42,4404.4839999999995,17617.935999999998
ORD304404,2024-06-14,CUST12354,Customer_12354,North,Hyderabad,Electronics,USB Keyboard,2,7919.03,0.1,Net Banking,Returning,No,15838.06,1583.806,14254.253999999999
ORD304405,2025-08-16,CUST13017,Customer_13017,South,Pune,Clothing,Jacket,1,4766.41,0.1,Net Banking,New,No,4766.41,476.641,4289.769
ORD304406,2025-06-24,CUST12254,Customer_12254,North,Mumbai,Home & Kitchen,Bedsheet,2,8504.52,0.1,Debit Card,Returning,No,17009.04,1700.9040000000002,15308.136
ORD304407,2025-06-24,CUST12428,Customer_12428,West,Vijayawada,Furniture,Coffee Table,1,26911.01,0.1,Cash,Returning,No,26911.01,2691.101,24219.909
ORD304408,2024-06-24,CUST12323,Customer_12323,West,Chennai,Sports,Dumbbells,1,3793.77,0.2,Cash,Returning,No,3793.77,758.754,3035.016
ORD304409,2025-01-19,CUST13500,Customer_13500,South,Hyderabad,Home & Kitchen,Water Bottle,1,8243.08,0.0,Net Banking,New,No,8243.08,0.0,8243.08
ORD304410,2024-10-12,CUST12653,Customer_12653,North,Chennai,Furniture,Study Table,5,14664.56,0.0,Net Banking,Returning,No,73322.8,0.0,73322.8
ORD304411,2024-05-03,CUST12669,Customer_12669,West,Pune,Sports,Dumbbells,1,8611.13,0.05,Cash,New,No,8611.13,430.55649999999997,8180.5734999999995
ORD304412,2025-08-24,CUST13011,Customer_13011,South,Pune,Home & Kitchen,Storage Box,3,7045.91,0.15,Credit Card,New,No,21137.73,3170.6594999999998,17967.0705
ORD304413,2024-10-26,CUST12737,Customer_12737,North,Pune,Sports,Running Shoes,3,1400.02,0.2,Debit Card,Returning,No,4200.0599999999995,840.012,3360.048
ORD304414,2024-05-17,CUST12813,Customer_12813,South,Pune,Furniture,Bookshelf,1,3498.4,0.0,Cash,Returning,No,3498.4,0.0,3498.4
ORD304415,2025-12-02,CUST13051,Customer_13051,South,Pune,Clothing,Jeans,1,4041.61,0.1,Cash,New,No,4041.61,404.16100000000006,3637.449
ORD304416,2025-03-10,CUST13314,Customer_13314,East,Mumbai,Clothing,T-Shirt,3,3375.59,0.25,Debit Card,Returning,No,10126.77,2531.6925,7595.0775
ORD304417,2025-09-22,CUST12070,Customer_12070,West,Hyderabad,Home & Kitchen,Cookware Set,2,6950.9,0.05,UPI,Returning,No,13901.8,695.09,13206.71
ORD304418,2025-10-08,CUST12848,Customer_12848,South,Mumbai,Clothing,Jeans,3,3358.28,0.05,UPI,New,No,10074.84,503.742,9571.098
ORD304419,2024-03-14,CUST12115,Customer_12115,East,Mumbai,Electronics,Bluetooth Speaker,5,19153.75,0.05,Net Banking,New,No,95768.75,4788.4375,90980.3125
ORD304420,2025-11-04,CUST12475,Customer_12475,South,Hyderabad,Electronics,Wireless Headphones,7,7403.42,0.0,UPI,Returning,No,51823.94,0.0,51823.94
ORD304421,2025-08-09,CUST12696,Customer_12696,South,Mumbai,Electronics,Power Bank,2,8853.79,0.05,Credit Card,Returning,No,17707.58,885.3790000000001,16822.201
ORD304422,2025-09-10,CUST12866,Customer_12866,West,Pune,Clothing,T-Shirt,4,2696.68,0.05,UPI,Returning,No,10786.72,539.336,10247.384
ORD304423,2024-10-03,CUST12498,Customer_12498,West,Kolkata,Furniture,Study Table,3,9921.95,0.2,Cash,New,No,29765.850000000002,5953.170000000001,23812.68
ORD304424,2024-02-13,CUST12756,Customer_12756,West,Delhi,Clothing,T-Shirt,2,2262.33,0.05,Net Banking,New,No,4524.66,226.233,4298.427
ORD304425,2025-05-10,CUST12657,Customer_12657,South,Mumbai,Sports,Football,1,4010.78,0.0,Debit Card,New,Yes,4010.78,0.0,4010.78
ORD304426,2025-08-19,CUST12467,Customer_12467,East,Hyderabad,Furniture,Coffee Table,2,12055.16,0.25,Net Banking,New,No,24110.32,6027.58,18082.739999999998
ORD304427,2025-10-07,CUST13278,Customer_13278,East,Mumbai,Sports,Running Shoes,4,7162.79,0.1,Net Banking,New,No,28651.16,2865.116,25786.044
ORD304428,2025-08-24,CUST13399,Customer_13399,West,Delhi,Sports,Running Shoes,1,912.79,0.2,Net Banking,Returning,No,912.79,182.558,730.232
ORD304429,2025-08-28,CUST13479,Customer_13479,West,Delhi,Home & Kitchen,Bedsheet,1,10397.54,0.05,Net Banking,New,No,10397.54,519.8770000000001,9877.663
ORD304430,2024-04-26,CUST12061,Customer_12061,South,Pune,Clothing,Sneakers,1,708.26,0.1,Debit Card,Returning,Yes,708.26,70.82600000000001,637.434
ORD304431,2025-07-03,CUST13105,Customer_13105,West,Chennai,Clothing,Jeans,6,3848.64,0.05,Credit Card,New,No,23091.84,1154.592,21937.248
ORD304432,2025-08-05,CUST12270,Customer_12270,North,Pune,Electronics,Bluetooth Speaker,3,20855.19,0.05,UPI,Returning,No,62565.56999999999,3128.2785,59437.29149999999
ORD304433,2024-10-03,CUST12974,Customer_12974,North,Pune,Clothing,Sneakers,2,1497.86,0.0,UPI,New,Yes,2995.72,0.0,2995.72
ORD304434,2024-12-03,CUST12402,Customer_12402,South,Hyderabad,Home & Kitchen,Mixer Grinder,1,1465.68,0.0,Net Banking,New,No,1465.68,0.0,1465.68
ORD304435,2024-11-07,CUST13363,Customer_13363,North,Hyderabad,Clothing,Formal Shirt,1,1595.67,0.05,Net Banking,Returning,No,1595.67,79.7835,1515.8865
ORD304436,2024-02-22,CUST12233,Customer_12233,North,Pune,Electronics,Power Bank,2,7371.68,0.05,UPI,New,No,14743.36,737.1680000000001,14006.192000000001
ORD304437,2024-10-09,CUST12718,Customer_12718,East,Pune,Electronics,Bluetooth Speaker,6,1280.36,0.1,Credit Card,New,No,7682.16,768.216,6913.9439999999995
ORD304438,2024-06-07,CUST12030,Customer_12030,West,Delhi,Furniture,Sofa,1,18532.3,0.1,Cash,New,Yes,18532.3,1853.23,16679.07
ORD304439,2024-05-13,CUST13064,Customer_13064,South,Hyderabad,Clothing,T-Shirt,3,4215.44,0.15,UPI,Returning,No,12646.32,1896.9479999999999,10749.372
ORD304440,2025-02-14,CUST12062,Customer_12062,South,Chennai,Furniture,Office Chair,1,27791.63,0.15,UPI,Returning,No,27791.63,4168.7445,23622.8855
ORD304441,2024-09-21,CUST12467,Customer_12467,East,Delhi,Home & Kitchen,Storage Box,3,9506.38,0.0,Credit Card,Returning,No,28519.14,0.0,28519.14
ORD304442,2024-03-21,CUST12169,Customer_12169,East,Hyderabad,Furniture,Coffee Table,1,22290.44,0.0,Net Banking,Returning,No,22290.44,0.0,22290.44
ORD304443,2025-03-14,CUST12117,Customer_12117,East,,Electronics,Bluetooth Speaker,7,14432.87,0.05,Net Banking,New,No,101030.09000000001,5051.504500000001,95978.58550000002
ORD304444,2024-06-13,CUST13258,Customer_13258,South,Pune,Furniture,Study Table,2,20359.82,0.05,UPI,Returning,Yes,40719.64,2035.982,38683.657999999996
ORD304445,2025-10-30,CUST12689,Customer_12689,North,Bengaluru,Clothing,Sneakers,3,2384.15,0.1,Credit Card,Returning,No,7152.450000000001,715.2450000000001,6437.205000000001
ORD304446,2025-04-28,CUST12695,Customer_12695,North,Chennai,Home & Kitchen,Storage Box,4,4390.96,0.0,UPI,New,Yes,17563.84,0.0,17563.84
ORD304447,2024-07-27,CUST13460,Customer_13460,South,Pune,Clothing,Formal Shirt,4,720.9,0.0,Net Banking,Returning,No,2883.6,0.0,2883.6
ORD304448,2025-11-19,CUST12804,Customer_12804,North,Mumbai,Clothing,T-Shirt,5,1133.17,0.1,UPI,Returning,No,5665.85,566.585,5099.265
ORD304449,2025-08-27,CUST12293,Customer_12293,West,Kolkata,Furniture,Study Table,2,16050.83,0.2,UPI,New,Yes,32101.66,6420.332,25681.328
ORD304450,2024-10-25,CUST12100,Customer_12100,North,Mumbai,Furniture,Office Chair,5,21209.98,0.05,Net Banking,Returning,Yes,106049.9,5302.495,100747.405
ORD304451,2025-12-01,CUST12633,Customer_12633,West,Chennai,Sports,Cricket Bat,1,3810.32,0.2,Credit Card,Returning,No,3810.32,762.0640000000001,3048.2560000000003
ORD304452,2025-08-31,CUST12955,Customer_12955,South,Hyderabad,Furniture,Sofa,2,7415.28,0.15,Debit Card,Returning,No,14830.56,2224.584,12605.975999999999
ORD304453,2024-02-25,CUST12790,Customer_12790,East,Vijayawada,Sports,Yoga Mat,1,5171.76,0.1,Cash,New,No,5171.76,517.176,4654.584
ORD304454,2024-11-16,CUST12601,Customer_12601,East,Delhi,Electronics,Wireless Headphones,2,16628.75,0.1,Credit Card,Returning,No,33257.5,3325.75,29931.75
ORD304455,2024-07-26,CUST12843,Customer_12843,West,Mumbai,Home & Kitchen,Water Bottle,2,4843.93,0.1,Cash,New,No,9687.86,968.7860000000001,8719.074
ORD304456,2024-07-12,CUST13361,Customer_13361,East,Mumbai,Home & Kitchen,Cookware Set,4,9775.72,0.25,Credit Card,Returning,No,39102.88,9775.72,29327.159999999996
ORD304457,2025-11-22,CUST13403,Customer_13403,East,Chennai,Sports,Running Shoes,1,8606.75,0.2,UPI,New,No,8606.75,1721.3500000000001,6885.4
ORD304458,2024-02-09,CUST12577,Customer_12577,South,Chennai,Home & Kitchen,Bedsheet,3,1463.63,0.05,Debit Card,Returning,No,4390.89,219.54450000000003,4171.3455
ORD304459,2025-08-20,CUST12209,Customer_12209,East,Pune,Furniture,Sofa,6,10909.43,0.0,Cash,Returning,Yes,65456.58,0.0,65456.58
ORD304460,2025-02-26,CUST12079,Customer_12079,West,Mumbai,Sports,Yoga Mat,2,8535.76,0.1,UPI,New,No,17071.52,1707.152,15364.368
ORD304461,2025-12-08,CUST12284,Customer_12284,South,Vijayawada,Home & Kitchen,Bedsheet,1,10658.26,0.1,UPI,New,No,10658.26,1065.826,9592.434000000001
ORD304462,2024-06-11,CUST12673,Customer_12673,West,Delhi,Furniture,Coffee Table,4,5922.43,0.05,Credit Card,Returning,No,23689.72,1184.486,22505.234
ORD304463,2025-01-19,CUST12769,Customer_12769,South,Vijayawada,Electronics,Bluetooth Speaker,1,18665.8,0.05,Cash,Returning,No,18665.8,933.29,17732.51
ORD304464,2024-12-31,CUST12565,Customer_12565,West,Delhi,Furniture,Coffee Table,1,22759.01,0.05,Cash,New,No,22759.01,1137.9505,21621.0595
ORD304465,2024-12-26,CUST12403,Customer_12403,West,Hyderabad,Furniture,Office Chair,7,10457.6,0.05,Cash,New,No,73203.2,3660.16,69543.04
ORD304466,2024-04-09,CUST12411,Customer_12411,North,Bengaluru,Clothing,Jacket,1,1537.33,0.1,Net Banking,Returning,No,1537.33,153.733,1383.597
ORD304467,2025-06-15,CUST12628,Customer_12628,North,Mumbai,Electronics,Wireless Headphones,3,11385.44,0.25,UPI,New,No,34156.32,8539.08,25617.239999999998
ORD304468,2024-09-06,CUST13300,Customer_13300,East,Kolkata,Electronics,Power Bank,6,20783.84,0.25,Credit Card,Returning,No,124703.04000000001,31175.760000000002,93527.28
ORD304469,2025-11-24,CUST12490,Customer_12490,East,Pune,Clothing,T-Shirt,1,791.67,0.0,Debit Card,Returning,No,791.67,0.0,791.67
ORD304470,2024-08-11,CUST13087,Customer_13087,North,Pune,Electronics,Smart Watch,3,8901.53,0.0,Cash,New,No,26704.590000000004,0.0,26704.590000000004
ORD304471,2024-02-07,CUST12874,Customer_12874,North,Mumbai,Sports,Football,4,6128.42,0.05,UPI,New,No,24513.68,1225.684,23287.996
ORD304472,2024-06-15,CUST12367,Customer_12367,West,Mumbai,Sports,Running Shoes,6,2856.61,0.2,Net Banking,New,Yes,17139.66,3427.9320000000002,13711.728
ORD304473,2024-06-12,CUST12191,Customer_12191,North,Pune,Clothing,Jeans,1,2935.66,0.15,Cash,Returning,No,2935.66,440.349,2495.3109999999997
ORD304474,2024-09-11,CUST13027,Customer_13027,West,Chennai,Electronics,Bluetooth Speaker,4,20140.8,0.05,Net Banking,Returning,No,80563.2,4028.16,76535.04
ORD304475,2025-07-29,CUST12591,Customer_12591,East,Bengaluru,Electronics,USB Keyboard,2,2467.46,0.0,Net Banking,Returning,No,4934.92,0.0,4934.92
ORD304476,2024-03-16,CUST12079,Customer_12079,East,Chennai,Electronics,Bluetooth Speaker,6,4210.55,0.05,UPI,New,No,25263.300000000003,1263.1650000000002,24000.135000000002
ORD304477,2025-02-09,CUST13347,Customer_13347,East,Chennai,Electronics,Smart Watch,6,972.74,0.05,Net Banking,Returning,No,5836.4400000000005,291.82200000000006,5544.618
ORD304478,2024-08-09,CUST12408,Customer_12408,South,Kolkata,Furniture,Office Chair,3,28535.87,0.0,Cash,New,No,85607.61,0.0,85607.61
ORD304479,2025-05-07,CUST12867,Customer_12867,East,Pune,Home & Kitchen,Mixer Grinder,1,5278.67,0.1,Net Banking,Returning,No,5278.67,527.8670000000001,4750.803
ORD304480,2024-07-29,CUST13286,Customer_13286,West,Pune,Home & Kitchen,Mixer Grinder,3,9545.57,0.1,UPI,New,No,28636.71,2863.6710000000003,25773.038999999997
ORD304481,2024-06-01,CUST12512,Customer_12512,North,Chennai,Furniture,Bookshelf,5,13582.76,0.2,Cash,New,No,67913.8,13582.760000000002,54331.04
ORD304482,2025-09-17,CUST12478,Customer_12478,North,Vijayawada,Sports,Yoga Mat,3,3404.04,0.05,Credit Card,Returning,Yes,10212.119999999999,510.606,9701.514
ORD304483,2025-05-28,CUST12195,Customer_12195,West,Delhi,Sports,Running Shoes,3,8806.93,0.05,Cash,New,No,26420.79,1321.0395,25099.750500000002
ORD304484,2024-04-24,CUST13022,Customer_13022,West,Hyderabad,Clothing,Formal Shirt,2,4711.38,0.1,UPI,New,No,9422.76,942.2760000000001,8480.484
ORD304485,2025-04-15,CUST13255,Customer_13255,East,Hyderabad,Furniture,Sofa,2,22347.37,0.0,Cash,Returning,No,44694.74,0.0,44694.74
ORD304486,2025-01-27,CUST12862,Customer_12862,East,Vijayawada,Electronics,Bluetooth Speaker,2,17951.04,0.2,UPI,Returning,No,35902.08,7180.416000000001,28721.664
ORD304487,2025-09-13,CUST13234,Customer_13234,South,Bengaluru,Home & Kitchen,Water Bottle,2,1645.02,0.25,Credit Card,Returning,No,3290.04,822.51,2467.5299999999997
ORD304488,2024-04-22,CUST12410,Customer_12410,South,Hyderabad,Furniture,Study Table,1,16131.05,0.0,Net Banking,Returning,No,16131.05,0.0,16131.05
ORD304489,2024-12-06,CUST13482,Customer_13482,West,Bengaluru,Sports,Yoga Mat,2,8940.16,0.1,Cash,Returning,No,17880.32,1788.0320000000002,16092.288
ORD304490,2025-07-13,CUST12707,Customer_12707,East,Pune,Electronics,Wireless Headphones,4,11283.91,0.1,Cash,Returning,No,45135.64,4513.564,40622.076
ORD304491,2025-05-06,CUST13415,Customer_13415,West,Pune,Sports,Cricket Bat,1,3082.75,0.2,Net Banking,Returning,No,3082.75,616.5500000000001,2466.2
ORD304492,2025-12-06,CUST12233,Customer_12233,North,Hyderabad,Sports,Yoga Mat,3,6209.66,0.1,Net Banking,New,No,18628.98,1862.8980000000001,16766.082
ORD304493,2025-01-19,CUST12721,Customer_12721,North,Bengaluru,Electronics,Wireless Headphones,5,19819.11,0.0,Debit Card,New,No,99095.55,0.0,99095.55
ORD304494,2024-08-25,CUST12354,Customer_12354,South,Hyderabad,Clothing,Formal Shirt,1,3053.66,0.0,Net Banking,Returning,No,3053.66,0.0,3053.66
ORD304495,2024-09-12,CUST13182,Customer_13182,North,Mumbai,Electronics,Wireless Headphones,3,2367.8,0.15,UPI,New,No,7103.400000000001,1065.51,6037.89
ORD304496,2025-06-27,CUST13317,Customer_13317,North,Mumbai,Electronics,Power Bank,6,9394.74,0.0,Credit Card,New,No,56368.44,0.0,56368.44
ORD304497,2024-12-30,CUST12860,Customer_12860,South,Delhi,Sports,Football,1,2888.76,0.05,Debit Card,Returning,No,2888.76,144.43800000000002,2744.322
ORD304498,2025-01-02,CUST12824,Customer_12824,South,Mumbai,Home & Kitchen,Bedsheet,1,1422.3,0.1,Debit Card,New,No,1422.3,142.23,1280.07
ORD304499,2024-01-12,CUST12346,Customer_12346,South,Bengaluru,Furniture,Study Table,7,2650.75,0.2,Debit Card,Returning,No,18555.25,3711.05,14844.2
ORD304500,2025-11-26,CUST12401,Customer_12401,South,Pune,Sports,Dumbbells,2,7631.43,0.15,Net Banking,Returning,No,15262.86,2289.429,12973.431
ORD304501,2025-08-19,CUST12259,Customer_12259,North,Vijayawada,Furniture,Bookshelf,2,26547.55,0.05,Net Banking,Returning,No,53095.1,2654.755,50440.345
ORD304502,2025-05-02,CUST12881,Customer_12881,East,Hyderabad,Sports,Yoga Mat,1,8515.44,0.1,Cash,New,No,8515.44,851.5440000000001,7663.896000000001
ORD304503,2024-02-19,CUST13103,Customer_13103,West,Mumbai,Home & Kitchen,Mixer Grinder,3,1873.5,0.05,UPI,Returning,Yes,5620.5,281.02500000000003,5339.475
ORD304504,2025-02-08,CUST12099,Customer_12099,East,Delhi,Sports,Cricket Bat,6,1794.64,0.05,Net Banking,Returning,No,10767.84,538.392,10229.448
ORD304505,2024-05-12,CUST12216,Customer_12216,North,Mumbai,Home & Kitchen,Storage Box,4,4890.84,0.1,Cash,Returning,No,19563.36,1956.3360000000002,17607.024
ORD304506,2024-05-25,CUST12038,Customer_12038,North,Vijayawada,Furniture,Office Chair,7,5198.26,0.1,Credit Card,Returning,No,36387.82,3638.782,32749.038
ORD304507,2024-06-04,CUST12141,Customer_12141,East,Mumbai,Home & Kitchen,Bedsheet,1,5953.54,0.1,Net Banking,New,No,5953.54,595.354,5358.186
ORD304508,2024-10-31,CUST13203,Customer_13203,East,Delhi,Furniture,Office Chair,2,17512.45,0.2,UPI,New,No,35024.9,7004.9800000000005,28019.920000000002
ORD304509,2025-09-03,CUST12696,Customer_12696,North,Bengaluru,Sports,Football,4,3320.62,0.15,Debit Card,Returning,No,13282.48,1992.3719999999998,11290.108
ORD304510,2024-06-06,CUST12787,Customer_12787,West,Mumbai,Clothing,Sneakers,1,5434.42,0.0,Net Banking,Returning,No,5434.42,0.0,5434.42
ORD304511,2024-04-12,CUST13423,Customer_13423,West,Hyderabad,Furniture,Sofa,1,19801.91,0.15,Debit Card,New,No,19801.91,2970.2864999999997,16831.6235
ORD304512,2024-04-11,CUST13490,Customer_13490,South,Vijayawada,Sports,Running Shoes,5,4297.82,0.05,Debit Card,Returning,No,21489.1,1074.455,20414.644999999997
ORD304513,2024-05-04,CUST12125,Customer_12125,East,,Sports,Running Shoes,1,1622.87,0.0,Debit Card,New,No,1622.87,0.0,1622.87
ORD304514,2025-09-05,CUST13238,Customer_13238,South,Chennai,Sports,Dumbbells,1,8949.31,0.0,Net Banking,New,No,8949.31,0.0,8949.31
ORD304515,2025-03-10,CUST12865,Customer_12865,South,Chennai,Furniture,Office Chair,5,17374.65,0.05,Credit Card,Returning,Yes,86873.25,4343.6625,82529.5875
ORD304516,2025-12-28,CUST12173,Customer_12173,South,Pune,Furniture,Sofa,3,8586.09,0.05,Debit Card,Returning,No,25758.27,1287.9135,24470.3565
ORD304517,2025-02-17,CUST12736,Customer_12736,South,Hyderabad,Sports,Yoga Mat,3,5903.76,0.1,Cash,Returning,No,17711.28,1771.128,15940.151999999998
ORD304518,2024-10-14,CUST13138,Customer_13138,West,Kolkata,Sports,Dumbbells,3,8214.69,0.15,Debit Card,Returning,No,24644.07,3696.6105,20947.4595
ORD304519,2025-02-23,CUST12281,Customer_12281,South,Chennai,Furniture,Study Table,2,24864.7,0.05,Cash,Returning,No,49729.4,2486.4700000000003,47242.93
ORD304520,2025-05-19,CUST12648,Customer_12648,North,Bengaluru,Furniture,Study Table,1,13960.82,0.1,Credit Card,Returning,No,13960.82,1396.082,12564.738
ORD304521,2024-08-01,CUST12942,Customer_12942,West,Pune,Clothing,Jeans,1,3011.0,0.0,Debit Card,New,No,3011.0,0.0,3011.0
ORD304522,2025-02-06,CUST12108,Customer_12108,South,Vijayawada,Home & Kitchen,Storage Box,4,5576.25,0.15,Credit Card,Returning,No,22305.0,3345.75,18959.25
ORD304523,2025-12-07,CUST12339,Customer_12339,South,Delhi,Electronics,Power Bank,5,2135.13,0.05,Cash,Returning,Yes,10675.650000000001,533.7825000000001,10141.867500000002
ORD304524,2025-07-01,CUST12870,Customer_12870,North,Chennai,Furniture,Coffee Table,2,15316.29,0.1,Credit Card,Returning,No,30632.58,3063.2580000000003,27569.322
ORD304525,2024-02-10,CUST13173,Customer_13173,South,Vijayawada,Electronics,Bluetooth Speaker,3,15697.56,0.1,UPI,Returning,No,47092.68,4709.268,42383.412
ORD304526,2025-07-10,CUST13224,Customer_13224,South,Hyderabad,Clothing,T-Shirt,4,5506.72,0.15,Credit Card,Returning,No,22026.88,3304.032,18722.848
ORD304527,2024-05-06,CUST13227,Customer_13227,West,Pune,Clothing,Jacket,2,5713.54,0.05,UPI,New,No,11427.08,571.354,10855.726
ORD304528,2025-12-27,CUST12648,Customer_12648,West,Mumbai,Home & Kitchen,Bedsheet,1,9970.0,0.1,UPI,Returning,No,9970.0,997.0,8973.0
ORD304529,2025-07-05,CUST12503,Customer_12503,West,Hyderabad,Furniture,Coffee Table,3,6901.34,0.15,Credit Card,Returning,No,20704.02,3105.603,17598.417
ORD304530,2025-04-22,CUST12390,Customer_12390,South,Mumbai,Home & Kitchen,Water Bottle,6,10107.41,0.05,Net Banking,New,No,60644.46,3032.223,57612.237
ORD304531,2025-06-01,CUST13073,Customer_13073,East,Hyderabad,Furniture,Study Table,1,3204.76,0.05,Cash,New,No,3204.76,160.23800000000003,3044.5220000000004
ORD304532,2024-09-29,CUST12686,Customer_12686,West,Vijayawada,Sports,Cricket Bat,1,4684.63,0.05,Net Banking,Returning,No,4684.63,234.2315,4450.3985
ORD304533,2025-10-18,CUST12341,Customer_12341,East,Bengaluru,Sports,Football,5,5692.83,0.2,UPI,New,No,28464.15,5692.830000000001,22771.32
ORD304534,2024-06-01,CUST12867,Customer_12867,North,Hyderabad,Home & Kitchen,Mixer Grinder,3,6315.96,0.05,Net Banking,New,No,18947.88,947.3940000000001,18000.486
ORD304535,2024-03-28,CUST12650,Customer_12650,South,Vijayawada,Clothing,Sneakers,3,5374.12,0.05,Cash,Returning,No,16122.36,806.118,15316.242
ORD304536,2025-05-11,CUST12748,Customer_12748,North,Bengaluru,Electronics,Smart Watch,5,22611.47,0.1,UPI,Returning,No,113057.35,11305.735,101751.615
ORD304537,2025-03-25,CUST12660,Customer_12660,East,Bengaluru,Home & Kitchen,Water Bottle,2,5793.56,0.15,Credit Card,New,Yes,11587.12,1738.068,9849.052000000001
ORD304538,2024-10-15,CUST12038,Customer_12038,North,Delhi,Sports,Cricket Bat,2,9408.01,0.05,Cash,Returning,No,18816.02,940.801,17875.219
ORD304539,2024-03-21,CUST12959,Customer_12959,East,Delhi,Electronics,USB Keyboard,1,11060.75,0.1,Credit Card,Returning,No,11060.75,1106.075,9954.675
ORD304540,2024-10-02,CUST13180,Customer_13180,East,Chennai,Sports,Yoga Mat,2,4661.4,0.05,Credit Card,Returning,Yes,9322.8,466.14,8856.66
ORD304541,2025-01-13,CUST13424,Customer_13424,North,Hyderabad,Clothing,Sneakers,4,823.42,0.1,Cash,Returning,No,3293.68,329.368,2964.312
ORD304542,2025-05-02,CUST12303,Customer_12303,South,Chennai,Clothing,Jeans,5,2099.32,0.05,UPI,Returning,No,10496.6,524.83,9971.77
ORD304543,2024-06-17,CUST13119,Customer_13119,East,Pune,Electronics,Smart Watch,5,4074.66,0.15,Net Banking,Returning,No,20373.3,3055.995,17317.305
ORD304544,2024-12-08,CUST12140,Customer_12140,West,Delhi,Furniture,Sofa,3,11439.38,0.25,Net Banking,Returning,No,34318.14,8579.535,25738.605
ORD304545,2025-05-16,CUST12707,Customer_12707,West,Pune,Home & Kitchen,Storage Box,4,4354.51,0.05,Net Banking,Returning,Yes,17418.04,870.902,16547.138
ORD304546,2025-05-31,CUST13032,Customer_13032,West,Chennai,Electronics,USB Keyboard,2,7124.86,0.0,Net Banking,New,No,14249.72,0.0,14249.72
ORD304547,2024-08-28,CUST12083,Customer_12083,West,Hyderabad,Electronics,Power Bank,2,19793.56,0.0,UPI,New,No,39587.12,0.0,39587.12
ORD304548,2025-09-14,CUST12196,Customer_12196,North,Delhi,Electronics,Wireless Headphones,1,2124.17,0.05,Cash,Returning,No,2124.17,106.20850000000002,2017.9615000000001
ORD304549,2024-03-01,CUST12075,Customer_12075,East,Delhi,Furniture,Sofa,2,5744.88,0.1,UPI,New,No,11489.76,1148.976,10340.784
ORD304550,2024-02-28,CUST12185,Customer_12185,West,Chennai,Home & Kitchen,Bedsheet,3,8558.11,0.0,Debit Card,New,No,25674.33,0.0,25674.33
ORD304551,2024-08-19,CUST13356,Customer_13356,North,Delhi,Clothing,T-Shirt,1,878.33,0.0,Credit Card,New,No,878.33,0.0,878.33
ORD304552,2024-04-16,CUST12279,Customer_12279,East,Delhi,Furniture,Study Table,5,13000.13,0.2,Debit Card,Returning,No,65000.649999999994,13000.13,52000.52
ORD304553,2025-01-18,CUST12545,Customer_12545,North,Delhi,Electronics,Power Bank,1,12647.34,0.25,Debit Card,New,No,12647.34,3161.835,9485.505000000001
ORD304554,2025-10-26,CUST12610,Customer_12610,North,Delhi,Clothing,Jacket,2,556.13,0.1,Credit Card,New,No,1112.26,111.226,1001.034
ORD304555,2025-09-30,CUST13479,Customer_13479,North,Vijayawada,Sports,Dumbbells,5,1024.03,0.05,Credit Card,Returning,No,5120.15,256.0075,4864.1425
ORD304556,2025-11-25,CUST12175,Customer_12175,South,Bengaluru,Electronics,Bluetooth Speaker,4,19791.65,0.1,Net Banking,New,No,79166.6,7916.660000000001,71249.94
ORD304557,2024-11-09,CUST12873,Customer_12873,East,Bengaluru,Sports,Dumbbells,2,1780.96,0.25,Debit Card,Returning,Yes,3561.92,890.48,2671.44
ORD304558,2025-02-28,CUST12901,Customer_12901,East,Hyderabad,Sports,Dumbbells,5,9189.28,0.05,Cash,Returning,No,45946.4,2297.32,43649.08
